Country,Sales_Rep_ID,Merchant_ID,Transaction_Date,TPV_Amount,Net_Revenue,Activation_Date
Turkey,1.63E+18,MCS7ULNT,11/20/2024,211.94,2.43323,9/15/2024
Turkey,1.63E+18,MCS7ULNT,1/12/2025,251.39,2.80381,9/15/2024
Turkey,1.63E+18,MCS7ULNT,1/25/2025,296.14,3.35029,9/15/2024
Turkey,1.63E+18,MCS7ULNT,11/9/2024,407.4,4.7296,9/15/2024
Turkey,1.63E+18,MCS7ULNT,1/14/2025,287.8,3.26202,9/15/2024
Turkey,1.63E+18,MCS7ULNT,2/15/2025,318.13,3.61929,9/15/2024
Turkey,1.63E+18,MCS7ULNT,1/1/2025,142.6,1.57298,9/15/2024
Turkey,1.63E+18,MCS7ULNT,9/23/2024,326.65,3.81988,9/15/2024
Turkey,1.63E+18,MCS7ULNT,12/6/2024,683.7,8.26896,9/15/2024
Turkey,1.63E+18,MCS7ULNT,12/27/2024,534.85,6.39448,9/15/2024
Turkey,1.63E+18,MCS7ULNT,2/17/2025,321.52,3.61163,9/15/2024
Turkey,1.63E+18,MCS7ULNT,11/19/2024,361.24,4.39955,9/15/2024
Turkey,1.63E+18,MCS7ULNT,2/1/2025,278,3.04682,9/15/2024
Turkey,1.63E+18,MCS7ULNT,11/29/2024,439.17,5.07727,9/15/2024
Turkey,1.63E+18,MCS7ULNT,11/24/2024,201.02,2.33481,9/15/2024
Turkey,1.63E+18,MCS7ULNT,12/22/2024,457.66,5.32041,9/15/2024
Turkey,1.63E+18,MCS7ULNT,12/15/2024,441.29,5.3682,9/15/2024
Turkey,1.63E+18,MCS7ULNT,1/22/2025,477.03,5.56339,9/15/2024
Turkey,1.63E+18,MCS7ULNT,11/10/2024,197.4,2.18655,9/15/2024
Turkey,1.63E+18,MCS7ULNT,11/15/2024,428.5,4.91165,9/15/2024
Turkey,1.63E+18,MCS7ULNT,12/18/2024,259.55,2.86399,9/15/2024
Turkey,1.63E+18,MCS7ULNT,12/11/2024,141.1,1.59573,9/15/2024
Turkey,1.63E+18,MCS7ULNT,11/16/2024,242.34,2.76346,9/15/2024
Turkey,1.63E+18,MCS7ULNT,1/18/2025,382.03,4.38317,9/15/2024
Turkey,1.63E+18,MCS7ULNT,1/4/2025,258.19,2.88421,9/15/2024
Turkey,1.63E+18,MCS7ULNT,12/8/2024,252.07,2.8784,9/15/2024
Turkey,1.63E+18,MCS7ULNT,11/18/2024,295.95,3.39789,9/15/2024
Turkey,1.63E+18,MCS7ULNT,11/25/2024,398.07,4.56489,9/15/2024
Turkey,1.63E+18,MCS7ULNT,12/28/2024,212.39,2.42341,9/15/2024
Turkey,1.63E+18,MCS7ULNT,12/23/2024,511.49,5.90218,9/15/2024
Turkey,1.63E+18,MCS7ULNT,1/15/2025,327.63,3.79808,9/15/2024
Turkey,1.63E+18,MCS7ULNT,2/16/2025,342.95,3.9953,9/15/2024
Turkey,1.63E+18,MCS7ULNT,12/31/2024,489.99,5.5847,9/15/2024
Turkey,1.63E+18,MCS7ULNT,1/16/2025,325.29,3.96916,9/15/2024
Turkey,1.63E+18,MCS7ULNT,1/8/2025,254.99,2.90849,9/15/2024
Turkey,1.63E+18,MCS7ULNT,12/2/2024,308.62,3.53674,9/15/2024
Turkey,1.63E+18,MCS7ULNT,11/8/2024,420.83,5.02466,9/15/2024
Japan,4.87E+18,MXFXFEXZ,11/2/2024,17,0.13919,7/20/2024
Japan,4.87E+18,MXFXFEXZ,8/13/2024,1058.7,8.81653,7/20/2024
Japan,4.87E+18,MXFXFEXZ,9/5/2024,8,0.08426,7/20/2024
Japan,4.87E+18,MXFXFEXZ,8/29/2024,534.3,4.18061,7/20/2024
Japan,4.87E+18,MXFXFEXZ,9/4/2024,115.7,1.10004,7/20/2024
Japan,4.87E+18,MXFXFEXZ,8/19/2024,735.3,6.92258,7/20/2024
Japan,4.87E+18,MXFXFEXZ,8/20/2024,592.8,6.02407,7/20/2024
Japan,4.87E+18,MXFXFEXZ,7/27/2024,782.1,6.50794,7/20/2024
Japan,4.87E+18,MXFXFEXZ,8/24/2024,746.4,6.72606,7/20/2024
Japan,4.87E+18,MXFXFEXZ,8/30/2024,296.4,2.52027,7/20/2024
Japan,4.87E+18,MXFXFEXZ,7/19/2024,291.1,2.35479,7/20/2024
Japan,4.87E+18,MXFXFEXZ,8/25/2024,1063.7,9.436,7/20/2024
Japan,4.87E+18,MXFXFEXZ,7/23/2024,401.1,3.19121,7/20/2024
Japan,4.87E+18,MXFXFEXZ,9/12/2024,81,1.20459,7/20/2024
Japan,4.87E+18,MXFXFEXZ,8/15/2024,1653.15,13.57725,7/20/2024
Japan,4.87E+18,MXFXFEXZ,8/26/2024,324.9,3.48092,7/20/2024
Japan,4.87E+18,MXFXFEXZ,10/4/2024,4.5,0.058,7/20/2024
Japan,4.87E+18,MXFXFEXZ,8/31/2024,566.1,3.7931,7/20/2024
Japan,4.87E+18,MXFXFEXZ,8/16/2024,548.7,4.72645,7/20/2024
Japan,4.87E+18,MXFXFEXZ,8/17/2024,425.3,3.68244,7/20/2024
Japan,4.87E+18,MXFXFEXZ,9/7/2024,555.9,5.1149,7/20/2024
Japan,4.87E+18,MXFXFEXZ,7/18/2024,138,2.09773,7/20/2024
Japan,4.87E+18,MXFXFEXZ,7/30/2024,337.94,3.04516,7/20/2024
Japan,4.87E+18,MXFXFEXZ,8/2/2024,346.3,2.90693,7/20/2024
Japan,4.87E+18,MXFXFEXZ,7/21/2024,1163.9,8.9065,7/20/2024
Japan,4.87E+18,MXFXFEXZ,8/9/2024,299.5,2.33811,7/20/2024
Japan,4.87E+18,MXFXFEXZ,8/21/2024,774.5,6.96337,7/20/2024
Japan,4.87E+18,MXFXFEXZ,10/1/2024,24,0.1664,7/20/2024
Japan,4.87E+18,MXFXFEXZ,9/8/2024,820.1,7.12383,7/20/2024
Japan,4.87E+18,MXFXFEXZ,8/11/2024,529.2,4.85513,7/20/2024
Japan,4.87E+18,MXFXFEXZ,10/6/2024,2,0.00466,7/20/2024
Japan,4.87E+18,MXFXFEXZ,7/31/2024,277,1.96517,7/20/2024
Japan,4.87E+18,MXFXFEXZ,8/12/2024,1004.8,7.94688,7/20/2024
Japan,4.87E+18,MXFXFEXZ,8/1/2024,1005.9,8.55866,7/20/2024
Japan,4.87E+18,MXFXFEXZ,8/10/2024,478.1,4.06063,7/20/2024
Japan,4.87E+18,MXFXFEXZ,8/27/2024,177.8,1.42199,7/20/2024
Japan,4.87E+18,MXFXFEXZ,7/29/2024,596.3,4.86619,7/20/2024
Japan,4.87E+18,MXFXFEXZ,7/20/2024,767.1,6.57156,7/20/2024
Japan,4.87E+18,MXFXFEXZ,9/1/2024,510.5,4.5297,7/20/2024
Japan,4.87E+18,MXFXFEXZ,8/4/2024,443.1,1.2,7/20/2024
Japan,4.87E+18,MXFXFEXZ,11/3/2024,8.5,0.0551,7/20/2024
Japan,4.87E+18,MXFXFEXZ,9/10/2024,228,3.30185,7/20/2024
Japan,4.87E+18,MXFXFEXZ,8/18/2024,300.8,2.60285,7/20/2024
Japan,4.87E+18,MXFXFEXZ,8/3/2024,249.4,2.22244,7/20/2024
Japan,4.87E+18,MXFXFEXZ,8/8/2024,508.6,4.2275,7/20/2024
Japan,4.87E+18,MXFXFEXZ,8/22/2024,1001.9,8.95913,7/20/2024
Japan,4.87E+18,MXFXFEXZ,7/25/2024,593.34,4.58912,7/20/2024
Japan,4.87E+18,MXFXFEXZ,8/5/2024,485.5,4.5035,7/20/2024
Japan,4.87E+18,MXFXFEXZ,10/2/2024,96.1,0.84499,7/20/2024
Japan,4.87E+18,MXFXFEXZ,9/2/2024,51.8,0.45659,7/20/2024
Japan,4.87E+18,MXFXFEXZ,8/23/2024,894.2,9.25,7/20/2024
Japan,4.87E+18,MXFXFEXZ,9/6/2024,355.7,2.88666,7/20/2024
Japan,4.87E+18,MXFXFEXZ,8/14/2024,608.8,5.12392,7/20/2024
Japan,4.87E+18,MXFXFEXZ,7/24/2024,272.9,2.07553,7/20/2024
Japan,4.87E+18,MXFXFEXZ,7/26/2024,581.9,4.63882,7/20/2024
Japan,4.87E+18,MXFXFEXZ,8/6/2024,468.3,4.77582,7/20/2024
Japan,4.87E+18,MXFXFEXZ,7/22/2024,668,5.35067,7/20/2024
Japan,4.87E+18,MXFXFEXZ,8/28/2024,363.2,2.88551,7/20/2024
Japan,4.87E+18,MXFXFEXZ,10/14/2024,11.2,0.0592,7/20/2024
Japan,4.87E+18,MXFXFEXZ,8/7/2024,403.7,4.40775,7/20/2024
Japan,4.87E+18,MXFXFEXZ,7/28/2024,914.3,7.163,7/20/2024
Japan,4.87E+18,MXFXFEXZ,9/11/2024,178.2,2.01262,7/20/2024
Japan,-6.00E+18,M3N6YFSF,4/10/2024,5,-0.0195,
Japan,-6.00E+18,M3N6YFSF,4/24/2024,30,0.00964,
Japan,-8.37E+18,M327VKKF,8/20/2024,1,-0.0252,6/1/2024
Japan,-8.37E+18,M327VKKF,9/24/2024,35,0.03041,6/1/2024
Japan,-8.37E+18,M327VKKF,5/28/2024,740,2.7074,6/1/2024
Japan,-8.37E+18,M327VKKF,8/23/2024,72,0.16,6/1/2024
Japan,-8.37E+18,M327VKKF,6/6/2024,790.5,1.9419,6/1/2024
Japan,-8.37E+18,M327VKKF,6/13/2024,994,2.0047,6/1/2024
Japan,-8.37E+18,M327VKKF,6/14/2024,774,1.60902,6/1/2024
Japan,-8.37E+18,M327VKKF,10/16/2024,37,0.08661,6/1/2024
Japan,-8.37E+18,M327VKKF,6/9/2024,911,2.6202,6/1/2024
Japan,-8.37E+18,M327VKKF,6/11/2024,1436.5,3.2687,6/1/2024
Japan,-8.37E+18,M327VKKF,6/15/2024,529,1.5028,6/1/2024
Japan,-8.37E+18,M327VKKF,5/31/2024,429.5,0.7127,6/1/2024
Japan,-8.37E+18,M327VKKF,10/10/2024,148,0.54234,6/1/2024
Japan,-8.37E+18,M327VKKF,5/30/2024,868,1.7234,6/1/2024
Japan,-8.37E+18,M327VKKF,6/1/2024,1026,3.7562,6/1/2024
Japan,-8.37E+18,M327VKKF,6/5/2024,1784.5,1.6562,6/1/2024
Japan,-8.37E+18,M327VKKF,6/16/2024,1445,4.4449,6/1/2024
Japan,-8.37E+18,M327VKKF,6/2/2024,1251,3.8805,6/1/2024
Japan,-8.37E+18,M327VKKF,8/28/2024,25,0.03141,6/1/2024
Japan,-8.37E+18,M327VKKF,12/4/2024,119,0.35104,6/1/2024
Japan,-8.37E+18,M327VKKF,6/8/2024,1586,5.171,6/1/2024
Japan,-8.37E+18,M327VKKF,5/29/2024,690,1.9274,6/1/2024
Japan,-8.37E+18,M327VKKF,9/18/2024,70,0.1799,6/1/2024
Japan,-8.37E+18,M327VKKF,11/20/2024,32,-0.08829,6/1/2024
Japan,-8.37E+18,M327VKKF,6/4/2024,711.5,1.3721,6/1/2024
Japan,-8.37E+18,M327VKKF,5/23/2024,166,-0.2136,6/1/2024
Japan,-8.37E+18,M327VKKF,6/7/2024,1513,4.2743,6/1/2024
Japan,-8.37E+18,M327VKKF,6/12/2024,904.5,2.3847,6/1/2024
Japan,-8.37E+18,M327VKKF,12/3/2024,2,-0.0232,6/1/2024
Japan,-8.37E+18,M327VKKF,10/24/2024,92,0.25,6/1/2024
Japan,-8.37E+18,M327VKKF,11/16/2024,753,2.1722,6/1/2024
Japan,-8.37E+18,M327VKKF,12/5/2024,160,1.38244,6/1/2024
Japan,-9.11E+18,MC94GXXK,7/28/2024,450,2.6138,7/28/2024
Japan,-9.11E+18,MC94GXXK,8/13/2024,90,0.49439,7/28/2024
Japan,-9.11E+18,MC94GXXK,8/2/2024,170,0.9815,7/28/2024
Japan,-9.11E+18,MC94GXXK,8/26/2024,480,2.8155,7/28/2024
Japan,-9.11E+18,MC94GXXK,7/11/2024,1,-0.00217,7/28/2024
Japan,-9.11E+18,MC94GXXK,7/24/2024,400,2.3422,7/28/2024
Japan,-9.11E+18,MC94GXXK,8/4/2024,190,0.9856,7/28/2024
Japan,-9.11E+18,MC94GXXK,8/25/2024,260,1.54,7/28/2024
Japan,-9.11E+18,MC94GXXK,8/18/2024,550,3.2054,7/28/2024
Japan,-9.11E+18,MC94GXXK,8/24/2024,185,1.0753,7/28/2024
Japan,-9.11E+18,MC94GXXK,8/20/2024,240,1.5974,7/28/2024
Japan,-9.11E+18,MC94GXXK,8/3/2024,190,1.2444,7/28/2024
Japan,-9.11E+18,MC94GXXK,8/9/2024,520,2.1902,7/28/2024
Japan,-8.89E+18,ML4SYD2F,12/10/2024,1,0,
Japan,8.16E+18,MXZ79P7T,2/6/2025,49,0.28831,1/24/2025
Japan,8.16E+18,MXZ79P7T,2/1/2025,33,0.19,1/24/2025
Japan,8.16E+18,MXZ79P7T,1/31/2025,20,0.1,1/24/2025
Japan,8.16E+18,MXZ79P7T,2/4/2025,6,0.0318,1/24/2025
Japan,8.16E+18,MXZ79P7T,1/18/2025,26,0.15168,1/24/2025
Japan,8.16E+18,MXZ79P7T,1/16/2025,8,0.04587,1/24/2025
Japan,8.16E+18,MXZ79P7T,1/12/2025,33,0.21134,1/24/2025
Japan,8.16E+18,MXZ79P7T,2/7/2025,19,0.11284,1/24/2025
Japan,8.16E+18,MXZ79P7T,1/5/2025,10,0.05994,1/24/2025
Japan,8.16E+18,MXZ79P7T,1/3/2025,27,1.15059,1/24/2025
Japan,8.16E+18,MXZ79P7T,2/8/2025,5,0.0097,1/24/2025
Japan,8.16E+18,MXZ79P7T,1/21/2025,44,0.26,1/24/2025
Japan,8.16E+18,MXZ79P7T,1/29/2025,30,0.18,1/24/2025
Japan,8.16E+18,MXZ79P7T,1/25/2025,67,0.3484,1/24/2025
Japan,8.16E+18,MXZ79P7T,1/7/2025,12,0.0652,1/24/2025
Japan,8.16E+18,MXZ79P7T,1/23/2025,33,0.1508,1/24/2025
Japan,8.16E+18,MXZ79P7T,2/12/2025,76,0.4816,1/24/2025
Japan,8.16E+18,MXZ79P7T,2/15/2025,45,0.20201,1/24/2025
Japan,8.16E+18,MXZ79P7T,2/20/2025,13,0,1/24/2025
Japan,8.16E+18,MXZ79P7T,1/4/2025,21,0.12691,1/24/2025
Japan,8.16E+18,MXZ79P7T,1/8/2025,40,0.20475,1/24/2025
Japan,8.16E+18,MXZ79P7T,1/6/2025,30,0.19964,1/24/2025
Japan,8.16E+18,MXZ79P7T,2/10/2025,35,0.215,1/24/2025
Japan,8.16E+18,MXZ79P7T,1/10/2025,23,0.12556,1/24/2025
Japan,8.16E+18,MXZ79P7T,1/27/2025,32,0.19436,1/24/2025
Japan,8.16E+18,MXZ79P7T,1/11/2025,14,0.07766,1/24/2025
Japan,8.16E+18,MXZ79P7T,1/30/2025,16,0.08,1/24/2025
Japan,8.16E+18,MXZ79P7T,1/9/2025,1,-0.0152,1/24/2025
Japan,8.16E+18,MXZ79P7T,2/3/2025,5,0.02,1/24/2025
Japan,8.16E+18,MXZ79P7T,2/9/2025,17,0.05716,1/24/2025
Japan,8.16E+18,MXZ79P7T,1/20/2025,20,0.10892,1/24/2025
Japan,8.16E+18,MXZ79P7T,1/13/2025,33,0.20093,1/24/2025
Japan,8.16E+18,MXZ79P7T,2/14/2025,23,0.12134,1/24/2025
Japan,8.16E+18,MXZ79P7T,2/16/2025,24,0.14802,1/24/2025
Japan,8.16E+18,MXZ79P7T,2/17/2025,14,0.0526,1/24/2025
Japan,8.16E+18,MXZ79P7T,2/5/2025,88,0.55057,1/24/2025
Japan,8.16E+18,MXZ79P7T,1/14/2025,6,0.0236,1/24/2025
Japan,8.16E+18,MXZ79P7T,2/2/2025,12,0.07,1/24/2025
Japan,8.16E+18,MXZ79P7T,1/24/2025,25,0.109,1/24/2025
Japan,8.16E+18,MXZ79P7T,1/15/2025,34,0.20789,1/24/2025
Japan,8.16E+18,MXZ79P7T,2/11/2025,24,0.15844,1/24/2025
Japan,8.16E+18,MXZ79P7T,1/22/2025,22,0.13,1/24/2025
Japan,8.16E+18,MXZ79P7T,2/13/2025,12,0.04113,1/24/2025
Japan,8.16E+18,MXZ79P7T,1/19/2025,45,0.29475,1/24/2025
Japan,8.16E+18,MXZ79P7T,1/17/2025,4,0.01953,1/24/2025
Japan,8.16E+18,MXZ79P7T,1/28/2025,4,-0.0042,1/24/2025
Japan,8.16E+18,MXZ79P7T,2/18/2025,57,0.34538,1/24/2025
Japan,8.16E+18,MXZ79P7T,2/19/2025,42,0.2,1/24/2025
Japan,8.16E+18,MXZ79P7T,1/26/2025,27.5,0.1092,1/24/2025
Japan,-2.62E+18,MDEHEX62,2/3/2025,105,0.67685,1/8/2025
Japan,-2.62E+18,MDEHEX62,1/9/2025,40,0.26,1/8/2025
Japan,-2.62E+18,MDEHEX62,1/15/2025,60,0.4156,1/8/2025
Japan,-2.62E+18,MDEHEX62,1/27/2025,43,0.3099,1/8/2025
Japan,-2.62E+18,MDEHEX62,1/18/2025,90,0.6734,1/8/2025
Japan,-2.62E+18,MDEHEX62,1/20/2025,164,1.08944,1/8/2025
Japan,-2.62E+18,MDEHEX62,1/23/2025,187,1.21711,1/8/2025
Japan,-2.62E+18,MDEHEX62,1/28/2025,35,0.23482,1/8/2025
Japan,-2.62E+18,MDEHEX62,1/10/2025,21.7,0.14525,1/8/2025
Japan,-2.62E+18,MDEHEX62,2/4/2025,263.6,1.78302,1/8/2025
Japan,-2.62E+18,MDEHEX62,1/25/2025,87,0.6,1/8/2025
Japan,-2.62E+18,MDEHEX62,2/17/2025,39.9,0.14392,1/8/2025
Japan,-2.62E+18,MDEHEX62,1/29/2025,48,0.29964,1/8/2025
Japan,-2.62E+18,MDEHEX62,1/11/2025,31,0.20668,1/8/2025
Japan,-2.62E+18,MDEHEX62,1/24/2025,35,0.23482,1/8/2025
Japan,-2.62E+18,MDEHEX62,2/6/2025,150,0.98261,1/8/2025
Japan,-2.62E+18,MDEHEX62,1/7/2025,371.6,2.52916,1/8/2025
Japan,-2.62E+18,MDEHEX62,2/11/2025,276,1.89,1/8/2025
Japan,-2.62E+18,MDEHEX62,1/21/2025,29,0.1482,1/8/2025
Japan,-2.62E+18,MDEHEX62,1/14/2025,97,0.6585,1/8/2025
Japan,-2.62E+18,MDEHEX62,1/3/2025,95,0.59956,1/8/2025
Japan,-2.62E+18,MDEHEX62,1/22/2025,252,1.68,1/8/2025
Japan,-2.62E+18,MDEHEX62,1/8/2025,65.5,0.43474,1/8/2025
Japan,-2.62E+18,MDEHEX62,2/10/2025,30,0.19023,1/8/2025
Japan,-2.62E+18,MDEHEX62,1/16/2025,15,0.09512,1/8/2025
Japan,-2.62E+18,MDEHEX62,2/5/2025,516.5,3.49395,1/8/2025
Japan,-2.62E+18,MDEHEX62,2/20/2025,15,0,1/8/2025
Japan,-2.62E+18,MDEHEX62,2/8/2025,76,0.5034,1/8/2025
Japan,-2.62E+18,MDEHEX62,2/7/2025,154,1.04,1/8/2025
Japan,-2.62E+18,MDEHEX62,2/18/2025,65,0.44,1/8/2025
Japan,-5.58E+18,MCS6E9CC,1/20/2025,1,-0.00217,
Japan,-5.58E+18,MCS6E9CC,2/17/2025,50,0.33,
Japan,-5.58E+18,MCS6E9CC,1/27/2025,80,0.53,
Japan,-5.58E+18,MCS6E9CC,2/12/2025,80,0.53,
Japan,-2.80E+18,ML694MEF,1/23/2025,1,0,
Japan,-2.80E+18,ML694MEF,1/29/2025,100,0.47,
Japan,-2.80E+18,ML694MEF,2/9/2025,19,0.0833,
Japan,-2.80E+18,ML694MEF,1/28/2025,70,0.44,
Turkey,2.11E+17,MDEY47YL,10/27/2024,105,1.16854,10/27/2024
Turkey,2.11E+17,MDEY47YL,10/30/2024,60,0.6996,10/27/2024
Turkey,2.11E+17,MDEY47YL,10/29/2024,15,0.1599,10/27/2024
Turkey,2.11E+17,MDEY47YL,10/25/2024,15,0.1753,10/27/2024
Turkey,2.11E+17,MDEY47YL,10/24/2024,358.75,2.36572,10/27/2024
Turkey,2.11E+17,MDEY47YL,10/31/2024,15,0.1452,10/27/2024
Turkey,2.11E+17,MDEY47YL,10/26/2024,75,0.8552,10/27/2024
Turkey,2.11E+17,MDEY47YL,10/18/2024,1,0.001,10/27/2024
Turkey,2.11E+17,MDEY47YL,11/3/2024,240,2.7682,10/27/2024
Turkey,2.11E+17,MDEY47YL,12/25/2024,30,0.3578,10/27/2024
Turkey,2.11E+17,MDEY47YL,12/6/2024,95,1.0916,10/27/2024
Turkey,2.11E+17,MDEY47YL,2/3/2025,910,14.99107,10/27/2024
Turkey,2.11E+17,MDEY47YL,11/4/2024,15,0.1751,10/27/2024
Turkey,2.11E+17,MDEY47YL,1/4/2025,980,12.2164,10/27/2024
Turkey,2.11E+17,MDEY47YL,12/16/2024,50,0.5709,10/27/2024
Turkey,2.11E+17,MDEY47YL,12/21/2024,645,9.92917,10/27/2024
Turkey,2.11E+17,MDEY47YL,12/1/2024,65,0.7183,10/27/2024
Turkey,2.11E+17,MDEY47YL,12/15/2024,125,1.5051,10/27/2024
Turkey,2.11E+17,MDEY47YL,11/2/2024,105,1.2639,10/27/2024
Turkey,2.11E+17,MDEY47YL,11/27/2024,30,0.3398,10/27/2024
Turkey,2.11E+17,MDEY47YL,11/28/2024,14,0.0157,10/27/2024
Turkey,2.11E+17,MDEY47YL,10/23/2024,30,0.3553,10/27/2024
Turkey,2.11E+17,MDEY47YL,12/8/2024,75,0.8706,10/27/2024
Turkey,2.11E+17,MDEY47YL,2/7/2025,27,0.42907,10/27/2024
Turkey,2.11E+17,MDEY47YL,12/3/2024,30,0.3691,10/27/2024
Turkey,2.11E+17,MDEY47YL,12/4/2024,15,0.1453,10/27/2024
Turkey,2.11E+17,MDEY47YL,12/2/2024,910,11.6648,10/27/2024
Turkey,2.11E+17,MDEY47YL,2/8/2025,4072,51.60113,10/27/2024
Turkey,2.11E+17,MDEY47YL,11/29/2024,60,0.7367,10/27/2024
Turkey,2.11E+17,MDEY47YL,12/12/2024,70,0.8318,10/27/2024
Turkey,2.11E+17,MDEY47YL,12/7/2024,129.5,1.3927,10/27/2024
Turkey,2.11E+17,MDEY47YL,11/20/2024,20,0.2232,10/27/2024
Turkey,2.11E+17,MDEY47YL,11/17/2024,60,0.7104,10/27/2024
Turkey,2.11E+17,MDEY47YL,11/18/2024,30,0.3398,10/27/2024
Turkey,2.11E+17,MDEY47YL,12/19/2024,110,1.1183,10/27/2024
Turkey,2.11E+17,MDEY47YL,12/11/2024,1045,16.95867,10/27/2024
Turkey,2.11E+17,MDEY47YL,2/4/2025,20,0.2119,10/27/2024
Turkey,2.11E+17,MDEY47YL,11/23/2024,445,5.5524,10/27/2024
Turkey,2.11E+17,MDEY47YL,12/20/2024,30,0.368,10/27/2024
Turkey,2.11E+17,MDEY47YL,2/18/2025,700,12.25377,10/27/2024
Turkey,2.11E+17,MDEY47YL,1/30/2025,5,-0.12463,10/27/2024
Turkey,2.11E+17,MDEY47YL,1/8/2025,20,0.2119,10/27/2024
Japan,-6.23E+17,MCAM3SVU,9/21/2024,3610.66,13.88666,9/18/2024
Japan,-6.23E+17,MCAM3SVU,10/28/2024,1081.55,2.69306,9/18/2024
Japan,-6.23E+17,MCAM3SVU,9/20/2024,3625.6,-5.65088,9/18/2024
Japan,-6.23E+17,MCAM3SVU,10/19/2024,1518.65,0.0394,9/18/2024
Japan,-6.23E+17,MCAM3SVU,10/10/2024,1588.9,7.4589,9/18/2024
Japan,-6.23E+17,MCAM3SVU,10/23/2024,2433.55,9.00125,9/18/2024
Japan,-6.23E+17,MCAM3SVU,9/22/2024,2153,6.94529,9/18/2024
Japan,-6.23E+17,MCAM3SVU,9/27/2024,4230.07,2.2312,9/18/2024
Japan,-6.23E+17,MCAM3SVU,10/18/2024,1547.75,6.5317,9/18/2024
Japan,-6.23E+17,MCAM3SVU,10/7/2024,3276.21,10.4161,9/18/2024
Japan,-6.23E+17,MCAM3SVU,10/27/2024,1473.35,2.13311,9/18/2024
Japan,-6.23E+17,MCAM3SVU,10/17/2024,3461.55,-9.1819,9/18/2024
Japan,-6.23E+17,MCAM3SVU,10/6/2024,2292.9,7.58209,9/18/2024
Japan,-6.23E+17,MCAM3SVU,10/20/2024,3565.8,19.2031,9/18/2024
Japan,-6.23E+17,MCAM3SVU,11/1/2024,3543.04,-5.78945,9/18/2024
Japan,-6.23E+17,MCAM3SVU,10/25/2024,1766.23,-0.6521,9/18/2024
Japan,-6.23E+17,MCAM3SVU,10/12/2024,847.25,4.2768,9/18/2024
Japan,-6.23E+17,MCAM3SVU,9/19/2024,1906.95,5.54404,9/18/2024
Japan,-6.23E+17,MCAM3SVU,10/13/2024,2382,10.3258,9/18/2024
Japan,-6.23E+17,MCAM3SVU,10/31/2024,1775.75,-3.40083,9/18/2024
Japan,-6.23E+17,MCAM3SVU,9/25/2024,4437.27,16.19979,9/18/2024
Japan,-6.23E+17,MCAM3SVU,9/28/2024,3046.8,12.4722,9/18/2024
Japan,-6.23E+17,MCAM3SVU,10/24/2024,960.5,2.40249,9/18/2024
Japan,-6.23E+17,MCAM3SVU,10/16/2024,2681.32,1.3368,9/18/2024
Japan,-6.23E+17,MCAM3SVU,11/3/2024,900.55,2.8177,9/18/2024
Japan,-6.23E+17,MCAM3SVU,10/4/2024,5269.08,-62.0587,9/18/2024
Japan,-6.23E+17,MCAM3SVU,9/23/2024,4539.5,21.56792,9/18/2024
Japan,-6.23E+17,MCAM3SVU,10/14/2024,2787.3,12.49394,9/18/2024
Japan,-6.23E+17,MCAM3SVU,11/10/2024,239.5,0.3046,9/18/2024
Japan,-6.23E+17,MCAM3SVU,10/9/2024,2012.75,9.7328,9/18/2024
Japan,-6.23E+17,MCAM3SVU,10/3/2024,1794.4,6.21638,9/18/2024
Japan,-6.23E+17,MCAM3SVU,10/26/2024,2566.93,7.37735,9/18/2024
Japan,-6.23E+17,MCAM3SVU,9/29/2024,2769.1,12.01141,9/18/2024
Japan,-6.23E+17,MCAM3SVU,11/9/2024,2106.45,7.78673,9/18/2024
Japan,-6.23E+17,MCAM3SVU,11/4/2024,136.5,0.31,9/18/2024
Japan,-6.23E+17,MCAM3SVU,11/2/2024,3303.55,12.59221,9/18/2024
Japan,-6.23E+17,MCAM3SVU,10/11/2024,1829,6.68095,9/18/2024
Japan,-6.23E+17,MCAM3SVU,11/6/2024,5468.3,7.29843,9/18/2024
Japan,-6.23E+17,MCAM3SVU,9/18/2024,2656.36,14.7001,9/18/2024
Japan,-6.23E+17,MCAM3SVU,11/8/2024,935.75,3.123,9/18/2024
Japan,-6.23E+17,MCAM3SVU,9/26/2024,4316.85,16.83764,9/18/2024
Japan,-6.23E+17,MCAM3SVU,9/30/2024,3492.74,5.84855,9/18/2024
Japan,-6.23E+17,MCAM3SVU,10/21/2024,3045.33,6.81798,9/18/2024
Japan,-6.23E+17,MCAM3SVU,10/5/2024,2512.9,8.3452,9/18/2024
Japan,-6.23E+17,MCAM3SVU,10/30/2024,1776.13,4.03993,9/18/2024
Japan,-6.23E+17,MCAM3SVU,10/2/2024,3900.5,20.24346,9/18/2024
Japan,6.87E+18,MCERNKEA,10/31/2024,620.24,3.98926,10/14/2024
Japan,6.87E+18,MCERNKEA,10/24/2024,265.44,1.5256,10/14/2024
Japan,6.87E+18,MCERNKEA,10/30/2024,772.96,4.76106,10/14/2024
Japan,6.87E+18,MCERNKEA,11/1/2024,576.44,3.32,10/14/2024
Japan,6.87E+18,MCERNKEA,10/22/2024,371.16,2.13,10/14/2024
Japan,6.87E+18,MCERNKEA,10/26/2024,357.48,2.0323,10/14/2024
Japan,6.87E+18,MCERNKEA,10/14/2024,406.92,2.34145,10/14/2024
Japan,6.87E+18,MCERNKEA,10/16/2024,277.76,1.57844,10/14/2024
Japan,6.87E+18,MCERNKEA,10/27/2024,456.2,2.5924,10/14/2024
